date,year,quarter,market,group,tariff,tou,regulated,incumbent,consumer,smartmeter
2016 Q1,2016,1,NATURGY,ENDESA,2.0A,0,false,0,135962,0.546666667
2016 Q1,2016,1,NATURGY,ENDESA,2.0NA-DHA,1,false,0,15884,0.546666667
2016 Q1,2016,1,NATURGY,ENDESA,2.1A,0,false,0,7124,0.546666667
2016 Q1,2016,1,NATURGY,ENDESA,2.1DHA,1,false,0,2130,0.546666667
2016 Q1,2016,1,NATURGY,EDP,2.0A,0,false,0,25509,0.546666667
2016 Q1,2016,1,NATURGY,EDP,2.1A,0,false,0,397,0.546666667
2016 Q1,2016,1,NATURGY,EDP,2.0NA-DHA,1,false,0,1571,0.546666667
2016 Q1,2016,1,NATURGY,EDP,2.1DHA,1,false,0,74,0.546666667
2016 Q1,2016,1,NATURGY,OTHERS,2.0NA-DHA,1,false,0,13642,0.546666667
2016 Q1,2016,1,NATURGY,NATURGY,2.0A,0,false,1,662560,0.546666667
2016 Q1,2016,1,NATURGY,NATURGY,2.0NA-DHA,1,false,1,60015,0.546666667
2016 Q1,2016,1,NATURGY,NATURGY,2.1A,0,false,1,47648,0.546666667
2016 Q1,2016,1,NATURGY,NATURGY,2.1DHA,1,false,1,18360,0.546666667
2016 Q1,2016,1,NATURGY,REPSOL,2.0A,0,false,0,9166,0.546666667
2016 Q1,2016,1,NATURGY,REPSOL,2.0NA-DHA,1,false,0,12894,0.546666667
2016 Q1,2016,1,NATURGY,REPSOL,2.1A,0,false,0,632,0.546666667
2016 Q1,2016,1,NATURGY,REPSOL,2.1DHA,1,false,0,401,0.546666667
2016 Q1,2016,1,NATURGY,NATURGY,2.0A,0,true,1,2055915,0.546666667
2016 Q1,2016,1,NATURGY,NATURGY,2.0NA-DHA,1,true,1,233213,0.546666667
2016 Q1,2016,1,NATURGY,NATURGY,2.1A,0,true,1,2776,0.546666667
2016 Q1,2016,1,NATURGY,NATURGY,2.1DHA,1,true,1,378,0.546666667
2016 Q1,2016,1,NATURGY,IBERDROLA,2.0A,0,false,0,203929,0.546666667
2016 Q1,2016,1,NATURGY,IBERDROLA,2.0NA-DHA,1,false,0,33593,0.546666667
2016 Q1,2016,1,NATURGY,IBERDROLA,2.1DHA,1,false,0,4725,0.546666667
2016 Q1,2016,1,NATURGY,IBERDROLA,2.1A,0,false,0,11047,0.546666667
2016 Q1,2016,1,REPSOL,ENDESA,2.0A,0,false,0,25011,0.97
2016 Q1,2016,1,REPSOL,ENDESA,2.0NA-DHA,1,false,0,3053,0.97
2016 Q1,2016,1,REPSOL,ENDESA,2.1A,0,false,0,978,0.97
2016 Q1,2016,1,REPSOL,ENDESA,2.1DHA,1,false,0,246,0.97
2016 Q1,2016,1,REPSOL,EDP,2.0A,0,false,0,58235,0.97
2016 Q1,2016,1,REPSOL,EDP,2.0NA-DHA,1,false,0,2955,0.97
2016 Q1,2016,1,REPSOL,EDP,2.1A,0,false,0,718,0.97
2016 Q1,2016,1,REPSOL,EDP,2.1DHA,1,false,0,323,0.97
2016 Q1,2016,1,REPSOL,OTHERS,2.0A,0,false,0,12486,0.97
2016 Q1,2016,1,REPSOL,OTHERS,2.0NA-DHA,1,false,0,4205,0.97
2016 Q1,2016,1,REPSOL,OTHERS,2.1A,0,false,0,1451,0.97
2016 Q1,2016,1,REPSOL,OTHERS,2.1DHA,1,false,0,969,0.97
2016 Q1,2016,1,REPSOL,NATURGY,2.0A,0,false,0,32379,0.97
2016 Q1,2016,1,REPSOL,NATURGY,2.0NA-DHA,1,false,0,3096,0.97
2016 Q1,2016,1,REPSOL,NATURGY,2.1A,0,false,0,1581,0.97
2016 Q1,2016,1,REPSOL,NATURGY,2.1DHA,1,false,0,644,0.97
2016 Q1,2016,1,REPSOL,REPSOL,2.0A,0,false,1,134104,0.97
2016 Q1,2016,1,REPSOL,REPSOL,2.0NA-DHA,1,false,1,54852,0.97
2016 Q1,2016,1,REPSOL,REPSOL,2.1A,0,false,1,4444,0.97
2016 Q1,2016,1,REPSOL,REPSOL,2.1DHA,1,false,1,1862,0.97
2016 Q1,2016,1,REPSOL,REPSOL,2.0A,0,true,1,215535,0.97
2016 Q1,2016,1,REPSOL,REPSOL,2.0NA-DHA,1,true,1,16642,0.97
2016 Q1,2016,1,REPSOL,REPSOL,2.1A,0,true,1,502,0.97
2016 Q1,2016,1,REPSOL,REPSOL,2.1DHA,1,true,1,101,0.97
2016 Q1,2016,1,REPSOL,IBERDROLA,2.0A,0,false,0,38358,0.97
2016 Q1,2016,1,REPSOL,IBERDROLA,2.0NA-DHA,1,false,0,6324,0.97
2016 Q1,2016,1,REPSOL,IBERDROLA,2.1A,0,false,0,1894,0.97
2016 Q1,2016,1,REPSOL,IBERDROLA,2.1DHA,1,false,0,719,0.97
2016 Q1,2016,1,EDP,OTHERS,2.1DHA,1,false,0,315,0.556666667
2016 Q1,2016,1,EDP,ENDESA,2.0A,0,false,0,6624,0.556666667
2016 Q1,2016,1,EDP,ENDESA,2.0NA-DHA,1,false,0,618,0.556666667
2016 Q1,2016,1,EDP,ENDESA,2.1A,0,false,0,513,0.556666667
2016 Q1,2016,1,EDP,ENDESA,2.1DHA,1,false,0,191,0.556666667
2016 Q1,2016,1,EDP,EDP,2.0A,0,false,1,339958,0.556666667
2016 Q1,2016,1,EDP,EDP,2.0NA-DHA,1,false,1,17102,0.556666667
2016 Q1,2016,1,EDP,EDP,2.1A,0,false,1,12637,0.556666667
2016 Q1,2016,1,EDP,EDP,2.1DHA,1,false,1,1809,0.556666667
2016 Q1,2016,1,EDP,OTHERS,2.0A,0,false,0,3092,0.556666667
2016 Q1,2016,1,EDP,OTHERS,2.1A,0,false,0,1256,0.556666667
2016 Q1,2016,1,EDP,OTHERS,2.0NA-DHA,1,false,0,673,0.556666667
2016 Q1,2016,1,EDP,NATURGY,2.0A,0,false,0,20366,0.556666667
2016 Q1,2016,1,EDP,NATURGY,2.1A,0,false,0,980,0.556666667
2016 Q1,2016,1,EDP,NATURGY,2.0NA-DHA,1,false,0,1177,0.556666667
2016 Q1,2016,1,EDP,NATURGY,2.1DHA,1,false,0,249,0.556666667
2016 Q1,2016,1,EDP,REPSOL,2.0A,0,false,0,757,0.556666667
2016 Q1,2016,1,EDP,REPSOL,2.0NA-DHA,1,false,0,1083,0.556666667
2016 Q1,2016,1,EDP,REPSOL,2.1DHA,1,false,0,49,0.556666667
2016 Q1,2016,1,EDP,REPSOL,2.1A,0,false,0,101,0.556666667
2016 Q1,2016,1,EDP,EDP,2.0A,0,true,1,187152,0.556666667
2016 Q1,2016,1,EDP,EDP,2.0NA-DHA,1,true,1,18405,0.556666667
2016 Q1,2016,1,EDP,EDP,2.1A,0,true,1,366,0.556666667
2016 Q1,2016,1,EDP,EDP,2.1DHA,1,true,1,62,0.556666667
2016 Q1,2016,1,EDP,IBERDROLA,2.0A,0,false,0,19956,0.556666667
2016 Q1,2016,1,EDP,IBERDROLA,2.0NA-DHA,1,false,0,1934,0.556666667
2016 Q1,2016,1,EDP,IBERDROLA,2.1A,0,false,0,1443,0.556666667
2016 Q1,2016,1,EDP,IBERDROLA,2.1DHA,1,false,0,367,0.556666667
2016 Q1,2016,1,ENDESA,ENDESA,2.0A,0,false,1,3513794,0.526666667
2016 Q1,2016,1,ENDESA,ENDESA,2.0NA-DHA,1,false,1,334254,0.526666667
2016 Q1,2016,1,ENDESA,ENDESA,2.1A,0,false,1,164983,0.526666667
2016 Q1,2016,1,ENDESA,ENDESA,2.1DHA,1,false,1,34579,0.526666667
2016 Q1,2016,1,ENDESA,EDP,2.0A,0,false,0,48521,0.526666667
2016 Q1,2016,1,ENDESA,EDP,2.0NA-DHA,1,false,0,1465,0.526666667
2016 Q1,2016,1,ENDESA,EDP,2.1A,0,false,0,698,0.526666667
2016 Q1,2016,1,ENDESA,EDP,2.1DHA,1,false,0,120,0.526666667
2016 Q1,2016,1,ENDESA,OTHERS,2.0A,0,false,0,140369,0.526666667
2016 Q1,2016,1,ENDESA,OTHERS,2.0NA-DHA,1,false,0,33278,0.526666667
2016 Q1,2016,1,ENDESA,OTHERS,2.1A,0,false,0,21708,0.526666667
2016 Q1,2016,1,ENDESA,OTHERS,2.1DHA,1,false,0,6892,0.526666667
2016 Q1,2016,1,ENDESA,NATURGY,2.0A,0,false,0,559344,0.526666667
2016 Q1,2016,1,ENDESA,NATURGY,2.0NA-DHA,1,false,0,20432,0.526666667
2016 Q1,2016,1,ENDESA,NATURGY,2.1A,0,false,0,33478,0.526666667
2016 Q1,2016,1,ENDESA,NATURGY,2.1DHA,1,false,0,6697,0.526666667
2016 Q1,2016,1,ENDESA,REPSOL,2.0A,0,false,0,37763,0.526666667
2016 Q1,2016,1,ENDESA,REPSOL,2.0NA-DHA,1,false,0,47331,0.526666667
2016 Q1,2016,1,ENDESA,REPSOL,2.1A,0,false,0,1819,0.526666667
2016 Q1,2016,1,ENDESA,REPSOL,2.1DHA,1,false,0,1298,0.526666667
2016 Q1,2016,1,ENDESA,ENDESA,2.0A,0,true,1,5653317,0.526666667
2016 Q1,2016,1,ENDESA,ENDESA,2.0NA-DHA,1,true,1,202503,0.526666667
2016 Q1,2016,1,ENDESA,ENDESA,2.1A,0,true,1,45195,0.526666667
2016 Q1,2016,1,ENDESA,ENDESA,2.1DHA,1,true,1,5260,0.526666667
2016 Q1,2016,1,ENDESA,IBERDROLA,2.0A,0,false,0,548672,0.526666667
2016 Q1,2016,1,ENDESA,IBERDROLA,2.0NA-DHA,1,false,0,44566,0.526666667
2016 Q1,2016,1,ENDESA,IBERDROLA,2.1A,0,false,0,32813,0.526666667
2016 Q1,2016,1,ENDESA,IBERDROLA,2.1DHA,1,false,0,5876,0.526666667
2016 Q2,2016,2,IBERDROLA,ENDESA,2.0A,0,false,0,365789,0.62
2016 Q2,2016,2,IBERDROLA,ENDESA,2.0NA-DHA,1,false,0,29428,0.62
2016 Q2,2016,2,IBERDROLA,ENDESA,2.1A,0,false,0,15536,0.62
2016 Q2,2016,2,IBERDROLA,ENDESA,2.1DHA,1,false,0,3404,0.62
2016 Q2,2016,2,IBERDROLA,EDP,2.0A,0,false,0,251685,0.62
2016 Q2,2016,2,IBERDROLA,EDP,2.0NA-DHA,1,false,0,7490,0.62
2016 Q2,2016,2,IBERDROLA,EDP,2.1A,0,false,0,2530,0.62
2016 Q2,2016,2,IBERDROLA,EDP,2.1DHA,1,false,0,405,0.62
2016 Q2,2016,2,IBERDROLA,OTHERS,2.0A,0,false,0,151637,0.62
2016 Q2,2016,2,IBERDROLA,OTHERS,2.0NA-DHA,1,false,0,61155,0.62
2016 Q2,2016,2,IBERDROLA,OTHERS,2.1A,0,false,0,23026,0.62
2016 Q2,2016,2,IBERDROLA,OTHERS,2.1DHA,1,false,0,9510,0.62
2016 Q2,2016,2,IBERDROLA,NATURGY,2.0A,0,false,0,508861,0.62
2016 Q2,2016,2,IBERDROLA,NATURGY,2.0NA-DHA,1,false,0,21072,0.62
2016 Q2,2016,2,IBERDROLA,NATURGY,2.1A,0,false,0,31934,0.62
2016 Q2,2016,2,IBERDROLA,NATURGY,2.1DHA,1,false,0,6492,0.62
2016 Q2,2016,2,IBERDROLA,REPSOL,2.0NA-DHA,1,false,0,31162,0.62
2016 Q2,2016,2,IBERDROLA,REPSOL,2.0A,0,false,0,23030,0.62
2016 Q2,2016,2,IBERDROLA,REPSOL,2.1A,0,false,0,2261,0.62
2016 Q2,2016,2,IBERDROLA,REPSOL,2.1DHA,1,false,0,1048,0.62
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.0A,0,true,1,3655509,0.62
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.0NA-DHA,1,true,1,141887,0.62
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.1A,0,true,1,494,0.62
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,102,0.62
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,41629,0.62
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.0A,0,false,1,4587738,0.62
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.0NA-DHA,1,false,1,385488,0.62
2016 Q2,2016,2,IBERDROLA,IBERDROLA,2.1A,0,false,1,167659,0.62
2016 Q2,2016,2,NATURGY,OTHERS,2.1A,0,false,0,5257,0.606666667
2016 Q2,2016,2,NATURGY,OTHERS,2.1DHA,1,false,0,2943,0.606666667
2016 Q2,2016,2,NATURGY,ENDESA,2.0A,0,false,0,135482,0.606666667
2016 Q2,2016,2,NATURGY,ENDESA,2.0NA-DHA,1,false,0,16652,0.606666667
2016 Q2,2016,2,NATURGY,ENDESA,2.1A,0,false,0,6806,0.606666667
2016 Q2,2016,2,NATURGY,ENDESA,2.1DHA,1,false,0,2122,0.606666667
2016 Q2,2016,2,NATURGY,EDP,2.0A,0,false,0,27852,0.606666667
2016 Q2,2016,2,NATURGY,EDP,2.1A,0,false,0,425,0.606666667
2016 Q2,2016,2,NATURGY,EDP,2.0NA-DHA,1,false,0,1919,0.606666667
2016 Q2,2016,2,NATURGY,EDP,2.1DHA,1,false,0,83,0.606666667
2016 Q2,2016,2,NATURGY,OTHERS,2.0A,0,false,0,32117,0.606666667
2016 Q2,2016,2,NATURGY,OTHERS,2.0NA-DHA,1,false,0,17564,0.606666667
2016 Q2,2016,2,NATURGY,NATURGY,2.0A,0,false,1,673976,0.606666667
2016 Q2,2016,2,NATURGY,NATURGY,2.0NA-DHA,1,false,1,62227,0.606666667
2016 Q2,2016,2,NATURGY,NATURGY,2.1A,0,false,1,47052,0.606666667
2016 Q2,2016,2,NATURGY,NATURGY,2.1DHA,1,false,1,17929,0.606666667
2016 Q2,2016,2,NATURGY,REPSOL,2.0A,0,false,0,8447,0.606666667
2016 Q2,2016,2,NATURGY,REPSOL,2.0NA-DHA,1,false,0,12323,0.606666667
2016 Q2,2016,2,NATURGY,REPSOL,2.1A,0,false,0,517,0.606666667
2016 Q2,2016,2,NATURGY,REPSOL,2.1DHA,1,false,0,383,0.606666667
2016 Q2,2016,2,NATURGY,NATURGY,2.0A,0,true,1,2037308,0.606666667
2016 Q2,2016,2,NATURGY,NATURGY,2.0NA-DHA,1,true,1,231942,0.606666667
2016 Q2,2016,2,NATURGY,NATURGY,2.1A,0,true,1,2620,0.606666667
2016 Q2,2016,2,NATURGY,NATURGY,2.1DHA,1,true,1,352,0.606666667
2016 Q2,2016,2,NATURGY,IBERDROLA,2.0A,0,false,0,205692,0.606666667
2016 Q2,2016,2,NATURGY,IBERDROLA,2.0NA-DHA,1,false,0,34904,0.606666667
2016 Q2,2016,2,NATURGY,IBERDROLA,2.1A,0,false,0,10947,0.606666667
2016 Q2,2016,2,NATURGY,IBERDROLA,2.1DHA,1,false,0,4770,0.606666667
2016 Q2,2016,2,REPSOL,ENDESA,2.0A,0,false,0,24355,0.97
2016 Q2,2016,2,REPSOL,ENDESA,2.0NA-DHA,1,false,0,3181,0.97
2016 Q2,2016,2,REPSOL,ENDESA,2.1A,0,false,0,951,0.97
2016 Q2,2016,2,REPSOL,ENDESA,2.1DHA,1,false,0,231,0.97
2016 Q2,2016,2,REPSOL,EDP,2.0A,0,false,0,58365,0.97
2016 Q2,2016,2,REPSOL,EDP,2.0NA-DHA,1,false,0,3275,0.97
2016 Q2,2016,2,REPSOL,EDP,2.1A,0,false,0,685,0.97
2016 Q2,2016,2,REPSOL,EDP,2.1DHA,1,false,0,284,0.97
2016 Q2,2016,2,REPSOL,OTHERS,2.0A,0,false,0,14017,0.97
2016 Q2,2016,2,REPSOL,OTHERS,2.0NA-DHA,1,false,0,5201,0.97
2016 Q2,2016,2,REPSOL,OTHERS,2.1A,0,false,0,1524,0.97
2016 Q2,2016,2,REPSOL,OTHERS,2.1DHA,1,false,0,1045,0.97
2016 Q2,2016,2,REPSOL,NATURGY,2.0A,0,false,0,31982,0.97
2016 Q2,2016,2,REPSOL,NATURGY,2.0NA-DHA,1,false,0,3304,0.97
2016 Q2,2016,2,REPSOL,NATURGY,2.1A,0,false,0,1504,0.97
2016 Q2,2016,2,REPSOL,NATURGY,2.1DHA,1,false,0,656,0.97
2016 Q2,2016,2,REPSOL,REPSOL,2.0A,0,false,1,130912,0.97
2016 Q2,2016,2,REPSOL,REPSOL,2.0NA-DHA,1,false,1,59358,0.97
2016 Q2,2016,2,REPSOL,REPSOL,2.1A,0,false,1,4313,0.97
2016 Q2,2016,2,REPSOL,REPSOL,2.1DHA,1,false,1,1870,0.97
2016 Q2,2016,2,REPSOL,REPSOL,2.0A,0,true,1,212741,0.97
2016 Q2,2016,2,REPSOL,REPSOL,2.0NA-DHA,1,true,1,16531,0.97
2016 Q2,2016,2,REPSOL,REPSOL,2.1A,0,true,1,473,0.97
2016 Q2,2016,2,REPSOL,REPSOL,2.1DHA,1,true,1,97,0.97
2016 Q2,2016,2,REPSOL,IBERDROLA,2.0A,0,false,0,38031,0.97
2016 Q2,2016,2,REPSOL,IBERDROLA,2.0NA-DHA,1,false,0,6796,0.97
2016 Q2,2016,2,REPSOL,IBERDROLA,2.1A,0,false,0,1898,0.97
2016 Q2,2016,2,REPSOL,IBERDROLA,2.1DHA,1,false,0,774,0.97
2016 Q2,2016,2,EDP,OTHERS,2.1DHA,1,false,0,349,0.596666667
2016 Q2,2016,2,EDP,ENDESA,2.0A,0,false,0,6310,0.596666667
2016 Q2,2016,2,EDP,ENDESA,2.0NA-DHA,1,false,0,643,0.596666667
2016 Q2,2016,2,EDP,ENDESA,2.1A,0,false,0,518,0.596666667
2016 Q2,2016,2,EDP,ENDESA,2.1DHA,1,false,0,191,0.596666667
2016 Q2,2016,2,EDP,EDP,2.0A,0,false,1,341577,0.596666667
2016 Q2,2016,2,EDP,EDP,2.0NA-DHA,1,false,1,17817,0.596666667
2016 Q2,2016,2,EDP,EDP,2.1A,0,false,1,12452,0.596666667
2016 Q2,2016,2,EDP,EDP,2.1DHA,1,false,1,1784,0.596666667
2016 Q2,2016,2,EDP,OTHERS,2.0A,0,false,0,3586,0.596666667
2016 Q2,2016,2,EDP,OTHERS,2.1A,0,false,0,1385,0.596666667
2016 Q2,2016,2,EDP,OTHERS,2.0NA-DHA,1,false,0,779,0.596666667
2016 Q2,2016,2,EDP,NATURGY,2.0A,0,false,0,20806,0.596666667
2016 Q2,2016,2,EDP,NATURGY,2.0NA-DHA,1,false,0,1212,0.596666667
2016 Q2,2016,2,EDP,NATURGY,2.1A,0,false,0,1017,0.596666667
2016 Q2,2016,2,EDP,NATURGY,2.1DHA,1,false,0,244,0.596666667
2016 Q2,2016,2,EDP,REPSOL,2.0A,0,false,0,735,0.596666667
2016 Q2,2016,2,EDP,REPSOL,2.0NA-DHA,1,false,0,1363,0.596666667
2016 Q2,2016,2,EDP,REPSOL,2.1DHA,1,false,0,49,0.596666667
2016 Q2,2016,2,EDP,REPSOL,2.1A,0,false,0,87,0.596666667
2016 Q2,2016,2,EDP,EDP,2.0A,0,true,1,184591,0.596666667
2016 Q2,2016,2,EDP,EDP,2.0NA-DHA,1,true,1,17783,0.596666667
2016 Q2,2016,2,EDP,EDP,2.1A,0,true,1,351,0.596666667
2016 Q2,2016,2,EDP,EDP,2.1DHA,1,true,1,56,0.596666667
2016 Q2,2016,2,EDP,IBERDROLA,2.0A,0,false,0,20045,0.596666667
2016 Q2,2016,2,EDP,IBERDROLA,2.0NA-DHA,1,false,0,1972,0.596666667
2016 Q2,2016,2,EDP,IBERDROLA,2.1A,0,false,0,1444,0.596666667
2016 Q2,2016,2,EDP,IBERDROLA,2.1DHA,1,false,0,381,0.596666667
2016 Q2,2016,2,ENDESA,ENDESA,2.0A,0,false,1,3557763,0.58
2016 Q2,2016,2,ENDESA,ENDESA,2.0NA-DHA,1,false,1,384101,0.58
2016 Q2,2016,2,ENDESA,ENDESA,2.1A,0,false,1,163122,0.58
2016 Q2,2016,2,ENDESA,ENDESA,2.1DHA,1,false,1,35167,0.58
2016 Q2,2016,2,ENDESA,EDP,2.0A,0,false,0,52821,0.58
2016 Q2,2016,2,ENDESA,EDP,2.0NA-DHA,1,false,0,1928,0.58
2016 Q2,2016,2,ENDESA,EDP,2.1A,0,false,0,831,0.58
2016 Q2,2016,2,ENDESA,EDP,2.1DHA,1,false,0,133,0.58
2016 Q2,2016,2,ENDESA,OTHERS,2.0A,0,false,0,147137,0.58
2016 Q2,2016,2,ENDESA,OTHERS,2.0NA-DHA,1,false,0,44835,0.58
2016 Q2,2016,2,ENDESA,OTHERS,2.1A,0,false,0,22973,0.58
2016 Q2,2016,2,ENDESA,OTHERS,2.1DHA,1,false,0,7554,0.58
2016 Q2,2016,2,ENDESA,NATURGY,2.0A,0,false,0,565147,0.58
2016 Q2,2016,2,ENDESA,NATURGY,2.0NA-DHA,1,false,0,22631,0.58
2016 Q2,2016,2,ENDESA,NATURGY,2.1A,0,false,0,33953,0.58
2016 Q2,2016,2,ENDESA,NATURGY,2.1DHA,1,false,0,6863,0.58
2016 Q2,2016,2,ENDESA,REPSOL,2.0A,0,false,0,35217,0.58
2016 Q2,2016,2,ENDESA,REPSOL,2.0NA-DHA,1,false,0,46771,0.58
2016 Q2,2016,2,ENDESA,REPSOL,2.1A,0,false,0,1662,0.58
2016 Q2,2016,2,ENDESA,REPSOL,2.1DHA,1,false,0,1263,0.58
2016 Q2,2016,2,ENDESA,ENDESA,2.0A,0,true,1,5539147,0.58
2016 Q2,2016,2,ENDESA,ENDESA,2.0NA-DHA,1,true,1,203212,0.58
2016 Q2,2016,2,ENDESA,ENDESA,2.1A,0,true,1,43726,0.58
2016 Q2,2016,2,ENDESA,ENDESA,2.1DHA,1,true,1,5089,0.58
2016 Q2,2016,2,ENDESA,IBERDROLA,2.0A,0,false,0,545274,0.58
2016 Q2,2016,2,ENDESA,IBERDROLA,2.0NA-DHA,1,false,0,48771,0.58
2016 Q2,2016,2,ENDESA,IBERDROLA,2.1A,0,false,0,32523,0.58
2016 Q2,2016,2,ENDESA,IBERDROLA,2.1DHA,1,false,0,6204,0.58
2016 Q3,2016,3,IBERDROLA,OTHERS,2.1A,0,false,0,24268,0.68
2016 Q3,2016,3,IBERDROLA,ENDESA,2.0A,0,false,0,367627,0.68
2016 Q3,2016,3,IBERDROLA,ENDESA,2.0NA-DHA,1,false,0,33053,0.68
2016 Q3,2016,3,IBERDROLA,ENDESA,2.1A,0,false,0,15205,0.68
2016 Q3,2016,3,IBERDROLA,ENDESA,2.1DHA,1,false,0,3517,0.68
2016 Q3,2016,3,IBERDROLA,EDP,2.0A,0,false,0,258230,0.68
2016 Q3,2016,3,IBERDROLA,EDP,2.0NA-DHA,1,false,0,8762,0.68
2016 Q3,2016,3,IBERDROLA,EDP,2.1A,0,false,0,2548,0.68
2016 Q3,2016,3,IBERDROLA,EDP,2.1DHA,1,false,0,439,0.68
2016 Q3,2016,3,IBERDROLA,OTHERS,2.0A,0,false,0,161587,0.68
2016 Q3,2016,3,IBERDROLA,OTHERS,2.0NA-DHA,1,false,0,65188,0.68
2016 Q3,2016,3,IBERDROLA,OTHERS,2.1DHA,1,false,0,9974,0.68
2016 Q3,2016,3,IBERDROLA,NATURGY,2.0A,0,false,0,510007,0.68
2016 Q3,2016,3,IBERDROLA,NATURGY,2.0NA-DHA,1,false,0,21726,0.68
2016 Q3,2016,3,IBERDROLA,NATURGY,2.1A,0,false,0,31194,0.68
2016 Q3,2016,3,IBERDROLA,NATURGY,2.1DHA,1,false,0,6490,0.68
2016 Q3,2016,3,IBERDROLA,REPSOL,2.0NA-DHA,1,false,0,35714,0.68
2016 Q3,2016,3,IBERDROLA,REPSOL,2.0A,0,false,0,23680,0.68
2016 Q3,2016,3,IBERDROLA,REPSOL,2.1A,0,false,0,2186,0.68
2016 Q3,2016,3,IBERDROLA,REPSOL,2.1DHA,1,false,0,1073,0.68
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.0A,0,true,1,3612124,0.68
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.0NA-DHA,1,true,1,142862,0.68
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.1A,0,true,1,467,0.68
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,85,0.68
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,41370,0.68
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.0A,0,false,1,4596550,0.68
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.0NA-DHA,1,false,1,397527,0.68
2016 Q3,2016,3,IBERDROLA,IBERDROLA,2.1A,0,false,1,166210,0.68
2016 Q3,2016,3,NATURGY,OTHERS,2.1A,0,false,0,5535,0.67
2016 Q3,2016,3,NATURGY,OTHERS,2.1DHA,1,false,0,3187,0.67
2016 Q3,2016,3,NATURGY,OTHERS,2.0A,0,false,0,34091,0.67
2016 Q3,2016,3,NATURGY,ENDESA,2.0A,0,false,0,133945,0.67
2016 Q3,2016,3,NATURGY,ENDESA,2.0NA-DHA,1,false,0,17486,0.67
2016 Q3,2016,3,NATURGY,ENDESA,2.1A,0,false,0,6583,0.67
2016 Q3,2016,3,NATURGY,ENDESA,2.1DHA,1,false,0,2115,0.67
2016 Q3,2016,3,NATURGY,EDP,2.0A,0,false,0,29934,0.67
2016 Q3,2016,3,NATURGY,EDP,2.1A,0,false,0,445,0.67
2016 Q3,2016,3,NATURGY,EDP,2.0NA-DHA,1,false,0,2170,0.67
2016 Q3,2016,3,NATURGY,EDP,2.1DHA,1,false,0,85,0.67
2016 Q3,2016,3,NATURGY,OTHERS,2.0NA-DHA,1,false,0,19195,0.67
2016 Q3,2016,3,NATURGY,NATURGY,2.0A,0,false,1,682482,0.67
2016 Q3,2016,3,NATURGY,NATURGY,2.0NA-DHA,1,false,1,64490,0.67
2016 Q3,2016,3,NATURGY,NATURGY,2.1A,0,false,1,46528,0.67
2016 Q3,2016,3,NATURGY,NATURGY,2.1DHA,1,false,1,17511,0.67
2016 Q3,2016,3,NATURGY,REPSOL,2.0A,0,false,0,8671,0.67
2016 Q3,2016,3,NATURGY,REPSOL,2.0NA-DHA,1,false,0,13662,0.67
2016 Q3,2016,3,NATURGY,REPSOL,2.1A,0,false,0,471,0.67
2016 Q3,2016,3,NATURGY,REPSOL,2.1DHA,1,false,0,378,0.67
2016 Q3,2016,3,NATURGY,NATURGY,2.0A,0,true,1,2022778,0.67
2016 Q3,2016,3,NATURGY,NATURGY,2.0NA-DHA,1,true,1,230598,0.67
2016 Q3,2016,3,NATURGY,NATURGY,2.1A,0,true,1,2537,0.67
2016 Q3,2016,3,NATURGY,NATURGY,2.1DHA,1,true,1,335,0.67
2016 Q3,2016,3,NATURGY,IBERDROLA,2.0A,0,false,0,206927,0.67
2016 Q3,2016,3,NATURGY,IBERDROLA,2.0NA-DHA,1,false,0,35928,0.67
2016 Q3,2016,3,NATURGY,IBERDROLA,2.1A,0,false,0,10740,0.67
2016 Q3,2016,3,NATURGY,IBERDROLA,2.1DHA,1,false,0,4795,0.67
2016 Q3,2016,3,REPSOL,ENDESA,2.0A,0,false,0,24056,0.97
2016 Q3,2016,3,REPSOL,ENDESA,2.0NA-DHA,1,false,0,3361,0.97
2016 Q3,2016,3,REPSOL,ENDESA,2.1A,0,false,0,923,0.97
2016 Q3,2016,3,REPSOL,ENDESA,2.1DHA,1,false,0,231,0.97
2016 Q3,2016,3,REPSOL,EDP,2.0A,0,false,0,58510,0.97
2016 Q3,2016,3,REPSOL,EDP,2.0NA-DHA,1,false,0,3518,0.97
2016 Q3,2016,3,REPSOL,EDP,2.1A,0,false,0,669,0.97
2016 Q3,2016,3,REPSOL,EDP,2.1DHA,1,false,0,284,0.97
2016 Q3,2016,3,REPSOL,OTHERS,2.0A,0,false,0,15462,0.97
