year,month,retailer,retailer_type,tariff,power,energy_consumption,energy_bill,energy_price,power_bill,pretax_bill,total_bill,contract_id
2021,4,ENDESA,traditional,2.0DHA,5.5,5000,565.88066875,0.11317613374999999,238.09897485,803.9796435999999,1022.55246415,9999
2021,4,ENDESA,traditional,2.1DHA,12.5,15000,1855.359484,0.12369063226666667,595.9705875,2451.3300714999996,3117.757552,9999
2021,4,ENDESA,traditional,2.1A,12,10000,1437.2337499999999,0.143723375,572.131764,2009.365514,2555.638907,9999
2021,4,ENDESA,traditional,2.0A,4.4,3000,428.44387500000005,0.142814625,190.47917990000002,618.9230549,787.18572045,9999
2021,5,EDP,traditional,2.1DHA,12.5,15000,1784.2779,0.11895185999999999,603.3713745,2387.6492745,3031.040876,9999
2021,5,NATURGY,traditional,2.0A,4.4,3000,394.94000000000005,0.13164666666666666,172.49979559999997,567.4397956,721.7060356333333,9999
2021,5,NATURGY,traditional,2.0DHA,5.5,5000,568.5665833333333,0.11371331666666666,215.6247445,784.1913278333333,997.3844252666668,9999
2021,5,IBERDROLA,traditional,2.0DHA,5.5,5000,448.244,0.0896488,247.5,695.744,846.7355775,9999
2021,5,EDP,traditional,2.0DHA,5.5,5000,523.9659716000001,0.10479319432,230.276343,754.2423146000001,953.56997845,9999
2021,5,IBERDROLA,traditional,2.1A,12,10000,1345.25,0.134525,600.0000005,1945.2500005000002,2455.0147635,9999
2021,5,EDP,traditional,2.0A,4.4,3000,398.69552975,0.13289850991666666,184.2210744,582.91660415,735.6670391499999,9999
2021,5,EDP,traditional,2.1A,12,10000,1515.5476415,0.15155476415000002,579.2365195,2094.784161,2658.5563920000004,9999
2021,5,REPSOL,traditional,2.0A,4.4,3000,423.3135,0.14110450000000002,178.1195373,601.4330373,764.94080325,9999
2021,5,REPSOL,traditional,2.1A,12,10000,1499.0,0.1499,599.1599995,2098.1599995,2668.573384,9999
2021,5,REPSOL,traditional,2.0DHA,5.5,5000,498.25,0.09965,236.0600002,734.3100002,933.9421791,9999
2021,5,REPSOL,traditional,2.1DHA,12.5,15000,1895.25,0.12635,624.2500005,2519.5000005,3204.460406,9999
2021,5,IBERDROLA,traditional,2.0A,4.4,3000,343.968,0.11465600000000001,198.0,541.9680000000001,651.1534766,9999
2021,5,IBERDROLA,traditional,2.1DHA,12.5,15000,1854.38955,0.12362597,625.0000005,2479.3895505,3115.289474,9999
2021,5,ENDESA,traditional,2.0DHA,5.5,5000,565.88066875,0.11317613374999999,238.09897485,803.9796435999999,1022.55246415,9999
2021,5,ENDESA,traditional,2.1DHA,12.5,15000,1855.359484,0.12369063226666667,595.9705875,2451.3300714999996,3117.757552,9999
2021,5,ENDESA,traditional,2.1A,12,10000,1437.2337499999999,0.143723375,572.131764,2009.365514,2555.638907,9999
2021,5,ENDESA,traditional,2.0A,4.4,3000,428.44387500000005,0.142814625,190.47917990000002,618.9230549,787.18572045,9999
2011,12,"ENERCO CUELLAR, S.L.",others,2.0A,4.4,3000,426.957,0.142319,90.78432,517.74132,642.1699965,193
2011,12,"UNIÓN FENOSA COMERCIAL, S.L.",others,2.1A,12,10000,1587.06,0.15870599999999999,190.638,1777.6979999999999,2204.931834,201
2011,12,"ENERCO CUELLAR, S.L.",others,2.0DHA,5.5,5000,498.86335,0.09977267000000001,113.4804,612.34375,759.5082111,336
2011,12,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.0A,4.4,3000,412.8389552,0.13761298506666667,90.7857676,503.6247228,624.66076,447
2011,12,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.0DHA,5.5,5000,487.731811,0.0975463622,113.4822095,601.2140205,745.7036758,448
2011,12,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.0DHA,5.5,5000,494.327651,0.0988655302,113.4822095,607.8098605,753.8846928,450
2011,12,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.0A,4.4,3000,416.1862981,0.13872876603333334,90.7857676,506.9720657,628.8125692,488
2011,12,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.0DHA,5.5,5000,491.689315,0.098337863,113.4822095,605.1715245,750.612286,489
2011,12,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.0A,4.4,3000,418.41786,0.13947262000000002,90.7857676,509.2036276,631.580442,493
2011,12,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.0DHA,5.5,5000,494.327651,0.0988655302,113.4822095,607.8098605,753.8846928,494
2011,12,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.1A,12,10000,1490.07,0.149007,388.68408,1878.75408,2330.274703,495
2011,12,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.1DHA,12.5,15000,1682.91555,0.11219437,371.6631,2054.57865,2548.355161,496
2011,12,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.1A,12,10000,1518.676224,0.1518676224,388.68408,1907.360304,2365.755856,498
2011,12,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.1DHA,12.5,15000,1696.026986,0.11306846573333335,371.6631,2067.690086,2564.617666,499
2011,12,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.1A,12,10000,1515.02556,0.151502556,388.68408,1903.70964,2361.227828,501
2011,12,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.1DHA,12.5,15000,1691.60429,0.11277361933333334,371.6631,2063.26739,2559.132064,502
2011,12,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.1A,12,10000,1490.07,0.149007,388.68408,1878.75408,2330.274703,504
2011,12,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.1DHA,12.5,15000,1682.91555,0.11219437,371.6631,2054.57865,2548.355161,505
2011,12,E-ON ENERGÍA S.L.,others,2.1A,12,10000,1431.76,0.143176,381.276432,1813.0364319999999,2248.763145,526
2011,12,E-ON ENERGÍA S.L.,others,2.1DHA,12.5,15000,1676.3178,0.11175452,397.16295,2073.48075,2571.799999,527
2011,12,E-ON ENERGÍA S.L.,others,2.0A,4.4,3000,426.957,0.142319,90.7857676,517.7427676,642.171792,539
2011,12,E-ON ENERGÍA S.L.,others,2.1DHA,12.5,15000,1676.3178,0.11175452,397.16295,2073.48075,2571.799999,543
2011,12,E-ON ENERGÍA S.L.,others,2.1A,12,10000,1431.76,0.143176,381.276432,1813.0364319999999,2248.763145,544
2011,12,E-ON ENERGÍA S.L.,others,2.0DHA,5.5,5000,498.86335,0.09977267000000001,113.4822095,612.3455595,759.5104555,545
2011,12,"GESTERNOVA, S.A.",others,2.0A,4.4,3000,426.957,0.142319,90.7857676,517.7427676,642.171792,556
2011,12,"GESTERNOVA, S.A.",others,2.0DHA,5.5,5000,498.86335,0.09977267000000001,113.4822095,612.3455595,759.5104555,557
2011,12,"GESTERNOVA, S.A.",others,2.1A,12,10000,1432.43,0.143243,381.2688,1813.6988000000001,2249.5847,558
2011,12,"GESTERNOVA, S.A.",others,2.1DHA,12.5,15000,1677.52995,0.11183533000000001,397.155,2074.68495,2573.293604,559
2011,12,AE3000 AGENT COMERCIALITZADOR S.L,others,2.0A,4.4,3000,416.28,0.13876,85.1207357,501.4007357,621.9022825,569
2011,12,AE3000 AGENT COMERCIALITZADOR S.L,others,2.1DHA,12.5,15000,1606.9395,0.1071293,397.1631,2004.1026,2485.748211,570
2011,12,AE3000 AGENT COMERCIALITZADOR S.L,others,2.1A,12,10000,1415.0,0.1415,381.276,1796.276,2227.974681,571
2011,12,AE3000 AGENT COMERCIALITZADOR S.L,others,2.0DHA,5.5,5000,491.38265,0.09827653,106.4009196,597.7835696,741.4487853,572
2011,12,ELECTRICA SEROSENSE S.L,others,2.0A,4.4,3000,426.957,0.142319,90.7857676,517.7427676,642.171792,576
2011,12,ELECTRICA SEROSENSE S.L,others,2.0DHA,5.5,5000,498.86335,0.09977267000000001,113.4822095,612.3455595,759.5104555,577
2011,12,ELECTRICA SEROSENSE S.L,others,2.1A,12,10000,1411.3,0.14113,381.276576,1792.576576,2223.386175,578
2011,12,ELECTRICA SEROSENSE S.L,others,2.1DHA,12.5,15000,1522.97055,0.10153137,397.1631,1920.13365,2381.599018,579
2011,12,CIDE HC ENERGÍA S.A.U.,others,2.0A,4.4,3000,426.957,0.142319,90.7857456,517.7427456,642.1717647,586
2011,12,CIDE HC ENERGÍA S.A.U.,others,2.0DHA,5.5,5000,498.86335,0.09977267000000001,113.482182,612.345532,759.5104214,587
2011,12,CIDE HC ENERGÍA S.A.U.,others,2.1DHA,12.5,15000,1797.47715,0.11983181,333.3321,2130.80925,2642.906247,589
2011,12,ENÉRGYA VM GESTIÓN DE ENERGÍA S.L.U.,others,2.1DHA,12.5,15000,1673.9484,0.11159656,397.17,2071.1184,2568.869906,692
2011,12,COMERCIALIZADORA ELÉCTRICA DE CADIZ S.A.U,others,2.0A,4.4,3000,420.207,0.140069,99.5857632,519.7927632,644.7144626,698
2011,12,COMERCIALIZADORA ELÉCTRICA DE CADIZ S.A.U,others,2.0DHA,5.5,5000,481.1557,0.09623114,124.482204,605.637904,751.1907504,700
2011,12,COMERCIALIZADORA ELÉCTRICA DE CADIZ S.A.U,others,2.1DHA,12.5,15000,1522.38075,0.10149205,499.91775,2022.2985,2508.317128,702
2011,12,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.0A,4.4,3000,418.41786,0.13947262000000002,90.7857676,509.2036276,631.580442,732
2011,12,FENIE ENERGIA S.A,others,2.1A,12,10000,1416.8,0.14168,381.276576,1798.076576,2230.207989,738
2011,12,FENIE ENERGIA S.A,others,2.1DHA,12.5,15000,1680.7995,0.11205330000000001,397.1625,2077.962,2577.358227,739
2011,12,"NEXUS ENERGIA, S.A.",others,2.0A,4.4,3000,418.41786,0.13947262000000002,90.7857676,509.2036276,631.580442,797
2011,12,"NEXUS ENERGIA, S.A.",others,2.0DHA,5.5,5000,488.886083,0.0977772166,113.4822095,602.3682924999999,747.1353537,798
2011,12,"NEXUS ENERGIA, S.A.",others,2.1A,12,10000,1564.43,0.156443,381.2688,1945.6988000000001,2413.308235,799
2011,12,"NEXUS ENERGIA, S.A.",others,2.1DHA,12.5,15000,1675.9155,0.1117277,397.155,2073.0705,2571.291154,800
2011,12,"SOM ENERGÍA, SCCL",others,2.0DHA,5.5,5000,507.4555,0.1014911,102.48216,609.9376599999999,756.5238659,840
2011,12,"SOM ENERGÍA, SCCL",others,2.1A,12,10000,1448.33,0.144833,381.276432,1829.606432,2269.31541,841
2011,12,"SOM ENERGÍA, SCCL",others,2.1DHA,12.5,15000,1623.41925,0.10822794999999999,397.1625,2020.5817499999998,2506.187792,842
2011,12,"CLIDOM ENERGY, S.L.",others,2.0A,4.4,3000,426.957,0.142319,90.7857676,517.7427676,642.171792,940
2011,12,"UNIÓN FENOSA COMERCIAL, S.L.",others,2.1DHA,12.5,15000,1821.7611,0.12145074,198.58125,2020.34235,2505.890857,305
2011,12,"SOM ENERGÍA, SCCL",others,2.0A,4.4,3000,434.499,0.14483300000000002,81.985728,516.484728,640.6114079,824
2012,1,"ENERCO CUELLAR, S.L.",others,2.0A,4.4,3000,426.957,0.142319,90.78432,517.74132,642.1699965,193
2012,1,"UNIÓN FENOSA COMERCIAL, S.L.",others,2.1A,12,10000,1587.06,0.15870599999999999,190.638,1777.6979999999999,2204.931834,201
2012,1,"ENERCO CUELLAR, S.L.",others,2.1A,12,10000,1468.7,0.14687,387.0864,1855.7864,2301.787205,322
2012,1,"ENERCO CUELLAR, S.L.",others,2.1DHA,12.5,15000,1685.472,0.1123648,403.215,2088.687,2590.660764,333
2012,1,"ENERCO CUELLAR, S.L.",others,2.0DHA,5.5,5000,498.86335,0.09977267000000001,113.4804,612.34375,759.5082111,336
2012,1,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.0A,4.4,3000,416.6925337,0.13889751123333333,90.7857676,507.4783013,629.4404684,447
2012,1,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.0DHA,5.5,5000,492.331603,0.09846632059999999,113.4822095,605.8138124999999,751.4089349,448
2012,1,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.0DHA,5.5,5000,494.475641,0.0988951282,113.4822095,607.9578505,754.0682492,450
2012,1,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.0A,4.4,3000,416.6925337,0.13889751123333333,90.7857676,507.4783013,629.4404684,488
2012,1,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.0DHA,5.5,5000,492.331603,0.09846632059999999,113.4822095,605.8138124999999,751.4089349,489
2012,1,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.0A,4.4,3000,418.50606,0.13950202,90.7857676,509.2918276,631.6898391,493
2012,1,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.0DHA,5.5,5000,494.475641,0.0988951282,113.4822095,607.9578505,754.0682492,494
2012,1,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.1A,12,10000,1458.38,0.14583800000000002,412.628256,1871.008256,2320.667327,495
2012,1,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.1DHA,12.5,15000,1615.36515,0.10769101,396.60495,2011.9701,2495.506506,496
2012,1,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.1A,12,10000,1486.834599,0.1486834599,412.628256,1899.462855,2355.960414,498
2012,1,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.1DHA,12.5,15000,1627.893354,0.1085262236,396.60495,2024.498304,2511.045611,499
2012,1,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.1A,12,10000,1486.834599,0.1486834599,412.628256,1899.462855,2355.960414,501
2012,1,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.1DHA,12.5,15000,1627.893354,0.1085262236,396.60495,2024.498304,2511.045611,502
2012,1,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.1A,12,10000,1458.38,0.14583800000000002,412.628256,1871.008256,2320.667327,504
2012,1,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.1DHA,12.5,15000,1615.36515,0.10769101,396.60495,2011.9701,2495.506506,505
2012,1,"GESTERNOVA, S.A.",others,2.0A,4.4,3000,427.047,0.142349,90.7857676,517.8327676,642.2834216,556
2012,1,"GESTERNOVA, S.A.",others,2.0DHA,5.5,5000,499.01335,0.09980267,113.4822095,612.4955595,759.696505,557
2012,1,"GESTERNOVA, S.A.",others,2.1DHA,12.5,15000,1637.13555,0.10914237,422.1,2059.23555,2554.131253,559
2012,1,AE3000 AGENT COMERCIALITZADOR S.L,others,2.0A,4.4,3000,416.28,0.13876,85.1207357,501.4007357,621.9022825,569
2012,1,AE3000 AGENT COMERCIALITZADOR S.L,others,2.1DHA,12.5,15000,1648.755,0.109917,422.10495,2070.85995,2568.549342,570
2012,1,AE3000 AGENT COMERCIALITZADOR S.L,others,2.1A,12,10000,1465.0,0.1465,405.220752,1870.220752,2319.690562,571
2012,1,AE3000 AGENT COMERCIALITZADOR S.L,others,2.0DHA,5.5,5000,491.38265,0.09827653,106.4009196,597.7835696,741.4487853,572
2012,1,ELECTRICA SEROSENSE S.L,others,2.0A,4.4,3000,427.047,0.142349,90.7857676,517.8327676,642.2834216,576
2012,1,ELECTRICA SEROSENSE S.L,others,2.0DHA,5.5,5000,499.01335,0.09980267,113.4822095,612.4955595,759.696505,577
2012,1,ELECTRICA SEROSENSE S.L,others,2.1A,12,10000,1411.3,0.14113,381.276576,1792.576576,2223.386175,578
2012,1,ELECTRICA SEROSENSE S.L,others,2.1DHA,12.5,15000,1522.97055,0.10153137,397.1631,1920.13365,2381.599018,579
2012,1,CIDE HC ENERGÍA S.A.U.,others,2.0A,4.4,3000,426.957,0.142319,90.7857456,517.7427456,642.1717647,586
2012,1,CIDE HC ENERGÍA S.A.U.,others,2.0DHA,5.5,5000,498.86335,0.09977267000000001,113.482182,612.345532,759.5104214,587
2012,1,CIDE HC ENERGÍA S.A.U.,others,2.1A,12,10000,1496.4,0.14964,363.340656,1859.7406560000002,2306.691786,588
2012,1,CIDE HC ENERGÍA S.A.U.,others,2.1DHA,12.5,15000,1727.5851,0.11517234,358.27395,2085.85905,2587.153173,589
2012,1,ENÉRGYA VM GESTIÓN DE ENERGÍA S.L.U.,others,2.1DHA,12.5,15000,1704.90405,0.11366027000000001,422.1,2127.00405,2638.186544,692
2012,1,COMERCIALIZADORA ELÉCTRICA DE CADIZ S.A.U,others,2.0A,4.4,3000,420.207,0.140069,99.5857632,519.7927632,644.7144626,698
2012,1,COMERCIALIZADORA ELÉCTRICA DE CADIZ S.A.U,others,2.0DHA,5.5,5000,481.1557,0.09623114,124.482204,605.637904,751.1907504,700
2012,1,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.0A,4.4,3000,418.50606,0.13950202,90.7857676,509.2918276,631.6898391,732
2012,1,"NEXUS ENERGIA, S.A.",others,2.0A,4.4,3000,418.50606,0.13950202,90.7857676,509.2918276,631.6898391,797
2012,1,"NEXUS ENERGIA, S.A.",others,2.0DHA,5.5,5000,489.033083,0.0978066166,113.4822095,602.5152925,747.3176822,798
2012,1,"NEXUS ENERGIA, S.A.",others,2.1A,12,10000,1564.43,0.156443,381.2688,1945.6988000000001,2413.308235,799
2012,1,"NEXUS ENERGIA, S.A.",others,2.1DHA,12.5,15000,1675.9155,0.1117277,397.155,2073.0705,2571.291154,800
2012,1,SYDER COMERCIALIZADORA VERDE S.L,others,2.1DHA,12.5,15000,1691.2125,0.1127475,422.1,2113.3125,2621.204506,809
2012,1,"SOM ENERGÍA, SCCL",others,2.0DHA,5.5,5000,507.4555,0.1014911,102.48216,609.9376599999999,756.5238659,840
2012,1,"SOM ENERGÍA, SCCL",others,2.1A,12,10000,1448.33,0.144833,381.276432,1829.606432,2269.31541,841
2012,1,"SOM ENERGÍA, SCCL",others,2.1DHA,12.5,15000,1623.41925,0.10822794999999999,397.1625,2020.5817499999998,2506.187792,842
2012,1,"CLIDOM ENERGY, S.L.",others,2.0A,4.4,3000,427.047,0.142349,90.7857676,517.8327676,642.2834216,940
2012,1,"UNIÓN FENOSA COMERCIAL, S.L.",others,2.1DHA,12.5,15000,1821.7611,0.12145074,198.58125,2020.34235,2505.890857,305
2012,1,"SOM ENERGÍA, SCCL",others,2.0A,4.4,3000,434.499,0.14483300000000002,81.985728,516.484728,640.6114079,824
2012,2,"ENERCO CUELLAR, S.L.",others,2.0A,4.4,3000,426.957,0.142319,90.78432,517.74132,642.1699965,193
2012,2,"UNIÓN FENOSA COMERCIAL, S.L.",others,2.1A,12,10000,1642.31,0.164231,202.609728,1844.9197279999998,2288.308948,201
2012,2,"ENERCO CUELLAR, S.L.",others,2.1A,12,10000,1468.7,0.14687,387.0864,1855.7864,2301.787205,322
2012,2,"ENERCO CUELLAR, S.L.",others,2.1DHA,12.5,15000,1685.472,0.1123648,403.215,2088.687,2590.660764,333
2012,2,"ENERCO CUELLAR, S.L.",others,2.0DHA,5.5,5000,498.86335,0.09977267000000001,113.4804,612.34375,759.5082111,336
2012,2,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.0A,4.4,3000,416.6925337,0.13889751123333333,90.7857676,507.4783013,629.4404684,447
2012,2,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.0DHA,5.5,5000,492.331603,0.09846632059999999,113.4822095,605.8138124999999,751.4089349,448
2012,2,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.0DHA,5.5,5000,494.475641,0.0988951282,113.4822095,607.9578505,754.0682492,450
2012,2,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.0A,4.4,3000,416.6925337,0.13889751123333333,90.7857676,507.4783013,629.4404684,488
2012,2,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.0DHA,5.5,5000,492.331603,0.09846632059999999,113.4822095,605.8138124999999,751.4089349,489
2012,2,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.0A,4.4,3000,418.50606,0.13950202,90.7857676,509.2918276,631.6898391,493
2012,2,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.0DHA,5.5,5000,494.475641,0.0988951282,113.4822095,607.9578505,754.0682492,494
2012,2,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.1A,12,10000,1458.38,0.14583800000000002,412.628256,1871.008256,2320.667327,495
2012,2,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.1DHA,12.5,15000,1615.36515,0.10769101,396.60495,2011.9701,2495.506506,496
2012,2,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.1A,12,10000,1486.834599,0.1486834599,412.628256,1899.462855,2355.960414,498
2012,2,"HIDROCANTÁBRICO ENERGÍA, S.A.U",others,2.1DHA,12.5,15000,1627.893354,0.1085262236,396.60495,2024.498304,2511.045611,499
2012,2,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.1A,12,10000,1486.834599,0.1486834599,412.628256,1899.462855,2355.960414,501
2012,2,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.1DHA,12.5,15000,1627.893354,0.1085262236,396.60495,2024.498304,2511.045611,502
2012,2,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.1A,12,10000,1458.38,0.14583800000000002,412.628256,1871.008256,2320.667327,504
2012,2,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.1DHA,12.5,15000,1615.36515,0.10769101,396.60495,2011.9701,2495.506506,505
2012,2,E-ON ENERGÍA S.L.,others,2.1A,12,10000,1451.28,0.145128,405.220752,1856.500752,2302.673237,526
2012,2,E-ON ENERGÍA S.L.,others,2.1DHA,12.5,15000,1683.4584,0.11223056,422.10495,2105.56335,2611.593004,527
2012,2,E-ON ENERGÍA S.L.,others,2.0A,4.4,3000,427.047,0.142349,90.7857676,517.8327676,642.2834216,539
2012,2,E-ON ENERGÍA S.L.,others,2.1DHA,12.5,15000,1683.4584,0.11223056,422.1045,2105.5629,2611.592446,543
2012,2,E-ON ENERGÍA S.L.,others,2.1A,12,10000,1451.28,0.145128,405.22032,1856.50032,2302.672701,544
2012,2,E-ON ENERGÍA S.L.,others,2.0DHA,5.5,5000,499.01335,0.09980267,113.4822095,612.4955595,759.696505,545
2012,2,"GESTERNOVA, S.A.",others,2.0A,4.4,3000,427.047,0.142349,90.7857676,517.8327676,642.2834216,556
2012,2,"GESTERNOVA, S.A.",others,2.0DHA,5.5,5000,499.01335,0.09980267,113.4822095,612.4955595,759.696505,557
2012,2,"GESTERNOVA, S.A.",others,2.1DHA,12.5,15000,1637.13555,0.10914237,422.1,2059.23555,2554.131253,559
2012,2,AE3000 AGENT COMERCIALITZADOR S.L,others,2.0A,4.4,3000,426.957,0.142319,85.1207357,512.0777357,635.145284,569
2012,2,AE3000 AGENT COMERCIALITZADOR S.L,others,2.1DHA,12.5,15000,1645.815,0.109721,422.10495,2067.91995,2564.902773,570
2012,2,AE3000 AGENT COMERCIALITZADOR S.L,others,2.1A,12,10000,1475.0,0.1475,405.220752,1880.220752,2332.09386,571
2012,2,AE3000 AGENT COMERCIALITZADOR S.L,others,2.0DHA,5.5,5000,498.88,0.099776,106.4009196,605.2809196,750.747972,572
2012,2,ELECTRICA SEROSENSE S.L,others,2.0A,4.4,3000,427.047,0.142349,90.7857676,517.8327676,642.2834216,576
2012,2,ELECTRICA SEROSENSE S.L,others,2.0DHA,5.5,5000,499.01335,0.09980267,113.4822095,612.4955595,759.696505,577
2012,2,ELECTRICA SEROSENSE S.L,others,2.1A,12,10000,1411.3,0.14113,381.276576,1792.576576,2223.386175,578
2012,2,ELECTRICA SEROSENSE S.L,others,2.1DHA,12.5,15000,1522.97055,0.10153137,397.1631,1920.13365,2381.599018,579
2012,2,CIDE HC ENERGÍA S.A.U.,others,2.0A,4.4,3000,426.957,0.142319,90.7857456,517.7427456,642.1717647,586
2012,2,CIDE HC ENERGÍA S.A.U.,others,2.0DHA,5.5,5000,498.86335,0.09977267000000001,113.482182,612.345532,759.5104214,587
2012,2,CIDE HC ENERGÍA S.A.U.,others,2.1A,12,10000,1496.4,0.14964,363.340656,1859.7406560000002,2306.691786,588
2012,2,CIDE HC ENERGÍA S.A.U.,others,2.1DHA,12.5,15000,1727.5851,0.11517234,358.27395,2085.85905,2587.153173,589
2012,2,ENÉRGYA VM GESTIÓN DE ENERGÍA S.L.U.,others,2.1DHA,12.5,15000,1704.90405,0.11366027000000001,422.1,2127.00405,2638.186544,692
2012,2,COMERCIALIZADORA ELÉCTRICA DE CADIZ S.A.U,others,2.0A,4.4,3000,420.207,0.140069,99.5857632,519.7927632,644.7144626,698
2012,2,COMERCIALIZADORA ELÉCTRICA DE CADIZ S.A.U,others,2.0DHA,5.5,5000,481.1557,0.09623114,124.482204,605.637904,751.1907504,700
2012,2,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.0A,4.4,3000,418.50606,0.13950202,90.7857676,509.2918276,631.6898391,732
2012,2,FENIE ENERGIA S.A,others,2.1A,12,10000,1471.89,0.14718900000000001,405.22032,1877.1103200000002,2328.235899,738
2012,2,FENIE ENERGIA S.A,others,2.1DHA,12.5,15000,1710.13335,0.11400889,422.10495,2132.2383,2644.67874,739
2012,2,"NEXUS ENERGIA, S.A.",others,2.0A,4.4,3000,418.50606,0.13950202,90.7857676,509.2918276,631.6898391,797
2012,2,"NEXUS ENERGIA, S.A.",others,2.0DHA,5.5,5000,489.033083,0.0978066166,113.4822095,602.5152925,747.3176822,798
2012,2,"NEXUS ENERGIA, S.A.",others,2.1A,12,10000,1564.43,0.156443,381.2688,1945.6988000000001,2413.308235,799
2012,2,"NEXUS ENERGIA, S.A.",others,2.1DHA,12.5,15000,1675.9155,0.1117277,397.155,2073.0705,2571.291154,800
2012,2,SYDER COMERCIALIZADORA VERDE S.L,others,2.1DHA,12.5,15000,1758.573,0.1172382,422.1,2180.6730000000002,2704.753743,809
2012,2,"SOM ENERGÍA, SCCL",others,2.0DHA,5.5,5000,507.4555,0.1014911,102.48216,609.9376599999999,756.5238659,840
2012,2,"SOM ENERGÍA, SCCL",others,2.1A,12,10000,1448.33,0.144833,381.276432,1829.606432,2269.31541,841
2012,2,"SOM ENERGÍA, SCCL",others,2.1DHA,12.5,15000,1623.41925,0.10822794999999999,397.1625,2020.5817499999998,2506.187792,842
2012,2,"GESTERNOVA, S.A.",others,2.1A,12,10000,1449.72,0.144972,405.216,1854.9360000000001,2300.732428,982
2012,2,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.1DHA,12.5,15000,1600.4811,0.10669874,396.60495,1997.08605,2477.045375,997
2012,2,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.0DHA,5.5,5000,489.937932,0.09798758639999999,113.4822095,603.4201415,748.4399934,998
2012,2,"UNIÓN FENOSA COMERCIAL, S.L.",others,2.1DHA,12.5,15000,1943.61015,0.12957401,211.0518,2154.66195,2672.491462,305
2012,2,"SOM ENERGÍA, SCCL",others,2.0A,4.4,3000,434.499,0.14483300000000002,81.985728,516.484728,640.6114079,824
2012,3,"UNIÓN FENOSA COMERCIAL, S.L.",others,2.1A,12,10000,1642.31,0.164231,202.609728,1844.9197279999998,2288.308948,201
2012,3,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.0A,4.4,3000,416.6925337,0.13889751123333333,90.7857676,507.4783013,629.4404684,447
2012,3,"NATURGAS ENERGÍA COMERCIALIZADORA, S.A.U",others,2.0DHA,5.5,5000,492.331603,0.09846632059999999,113.4822095,605.8138124999999,751.4089349,448
